timestamp_s,velocity_rad_s,motor_current_a,torque_nm,psu_voltage_v,psu_current_a,commanded_current_a,commanded_voltage_v,test_phase
3.581,5.0,7.163432598114014,-0.006112,23.488,1.1475,12.1754,24.0,CURRENT_RAMP
3.582,5.0,7.165432929992676,0.008249,23.488,1.1475,12.178799999999999,24.0,CURRENT_RAMP
3.583,5.0,7.167433261871338,0.000975,23.488,1.1475,12.1822,24.0,CURRENT_RAMP
3.584,5.0,7.169434070587158,-0.006245,23.488,1.1475,12.185599999999999,24.0,CURRENT_RAMP
3.585,5.0,7.17143440246582,-0.003081,23.488,1.1475,12.189,24.0,CURRENT_RAMP
3.586,5.0,7.173434734344482,-0.004036,23.488,1.1475,12.1924,24.0,CURRENT_RAMP
3.587,5.0,7.1754350662231445,-0.004535,23.488,1.1475,12.1958,24.0,CURRENT_RAMP
3.588,5.0,7.177435398101807,-0.002677,23.488,1.1475,12.1992,24.0,CURRENT_RAMP
3.589,5.0,7.179435729980469,-0.000148,23.488,1.1475,12.2026,24.0,CURRENT_RAMP
3.59,5.0,7.181436061859131,-0.00057,23.488,1.1475,12.206,24.0,CURRENT_RAMP
3.591,5.0,7.183436870574951,-0.003171,23.488,1.1475,12.2094,24.0,CURRENT_RAMP
3.592,5.0,7.185437202453613,9.3e-05,23.488,1.1475,12.2128,24.0,CURRENT_RAMP
3.593,5.0,7.187437534332275,7.4e-05,23.488,1.1475,12.216199999999999,24.0,CURRENT_RAMP
3.594,5.0,7.1894378662109375,0.009405,23.488,1.1475,12.2196,24.0,CURRENT_RAMP
3.595,5.0,7.1914381980896,-0.00299,23.488,1.1475,12.223,24.0,CURRENT_RAMP
3.596,5.0,7.193438529968262,0.000822,23.488,1.1475,12.2264,24.0,CURRENT_RAMP
3.597,5.0,7.195438861846924,-0.003123,23.488,1.1475,12.2298,24.0,CURRENT_RAMP
3.598,5.0,7.197439670562744,0.006525,23.488,1.1475,12.2332,24.0,CURRENT_RAMP
3.599,5.0,7.199440002441406,-0.001022,23.488,1.1475,12.236600000000001,24.0,CURRENT_RAMP
3.6,5.0,7.201440334320068,0.003546,23.488,1.1475,12.24,24.0,CURRENT_RAMP
3.601,5.0,7.2034406661987305,0.008797,23.488,1.1475,12.2434,24.0,CURRENT_RAMP
3.602,5.0,7.205440998077393,0.001614,23.488,1.1475,12.246799999999999,24.0,CURRENT_RAMP
3.603,5.0,7.207441329956055,-0.00167,23.369,1.1603,12.2502,24.0,CURRENT_RAMP
3.604,5.0,7.209441661834717,0.010177,23.369,1.1603,12.2536,24.0,CURRENT_RAMP
3.605,5.0,7.211442470550537,0.007574,23.369,1.1603,12.257,24.0,CURRENT_RAMP
3.606,5.0,7.213442802429199,-0.002132,23.369,1.1603,12.260399999999999,24.0,CURRENT_RAMP
3.607,5.0,7.215443134307861,0.003093,23.369,1.1603,12.2638,24.0,CURRENT_RAMP
3.608,5.0,7.217443466186523,-0.001723,23.369,1.1603,12.2672,24.0,CURRENT_RAMP
3.609,5.0,7.2194437980651855,-0.001372,23.369,1.1603,12.2706,24.0,CURRENT_RAMP
3.61,5.0,7.221444129943848,0.007336,23.369,1.1603,12.274,24.0,CURRENT_RAMP
3.611,5.0,7.22344446182251,0.001208,23.369,1.1603,12.2774,24.0,CURRENT_RAMP
3.612,5.0,7.22544527053833,-0.007572,23.369,1.1603,12.2808,24.0,CURRENT_RAMP
3.613,5.0,7.227445602416992,0.001417,23.369,1.1603,12.2842,24.0,CURRENT_RAMP
3.614,5.0,7.229445934295654,-0.00148,23.369,1.1603,12.2876,24.0,CURRENT_RAMP
3.615,5.0,7.231446266174316,-0.008268,23.369,1.1603,12.291,24.0,CURRENT_RAMP
3.616,5.0,7.2334465980529785,-0.002945,23.369,1.1603,12.2944,24.0,CURRENT_RAMP
3.617,5.0,7.235446929931641,-0.001343,23.369,1.1603,12.2978,24.0,CURRENT_RAMP
3.618,5.0,7.237447261810303,0.000372,23.369,1.1603,12.3012,24.0,CURRENT_RAMP
3.619,5.0,7.239448070526123,-0.004034,23.369,1.1603,12.3046,24.0,CURRENT_RAMP
3.62,5.0,7.241448402404785,-0.000138,23.369,1.1603,12.308,24.0,CURRENT_RAMP
3.621,5.0,7.243448734283447,-0.001155,23.369,1.1603,12.311399999999999,24.0,CURRENT_RAMP
3.622,5.0,7.245449066162109,-0.002914,23.369,1.1603,12.3148,24.0,CURRENT_RAMP
3.623,5.0,7.2474493980407715,-0.000373,23.369,1.1603,12.318200000000001,24.0,CURRENT_RAMP
3.624,5.0,7.249449729919434,0.001442,23.369,1.1603,12.3216,24.0,CURRENT_RAMP
3.625,5.0,7.251450061798096,-0.003008,23.369,1.1603,12.325,24.0,CURRENT_RAMP
3.626,5.0,7.253450870513916,-0.005192,23.369,1.1603,12.328399999999998,24.0,CURRENT_RAMP
3.627,5.0,7.255451202392578,-0.004906,23.369,1.1603,12.3318,24.0,CURRENT_RAMP
3.628,5.0,7.25745153427124,0.001196,23.369,1.1603,12.3352,24.0,CURRENT_RAMP
3.629,5.0,7.259451866149902,-0.007901,23.369,1.1603,12.3386,24.0,CURRENT_RAMP
3.63,5.0,7.2614521980285645,-0.001683,23.369,1.1603,12.341999999999999,24.0,CURRENT_RAMP
3.631,5.0,7.263452529907227,0.00435,23.369,1.1603,12.3454,24.0,CURRENT_RAMP
3.632,5.0,7.265452861785889,0.008145,23.369,1.1603,12.3488,24.0,CURRENT_RAMP
3.633,5.0,7.267453670501709,-0.009094,23.369,1.1603,12.3522,24.0,CURRENT_RAMP
3.634,5.0,7.269454002380371,0.011429,23.369,1.1603,12.355599999999999,24.0,CURRENT_RAMP
3.635,5.0,7.271454334259033,-0.00283,23.369,1.1603,12.358999999999998,24.0,CURRENT_RAMP
3.636,5.0,7.273454666137695,0.002133,23.369,1.1603,12.362400000000001,24.0,CURRENT_RAMP
3.637,5.0,7.275454998016357,0.001775,23.369,1.1603,12.3658,24.0,CURRENT_RAMP
3.638,5.0,7.2774553298950195,-0.007792,23.369,1.1603,12.3692,24.0,CURRENT_RAMP
3.639,5.0,7.279455661773682,-0.000292,23.369,1.1603,12.372599999999998,24.0,CURRENT_RAMP
3.64,5.0,7.281456470489502,-0.011637,23.369,1.1603,12.376,24.0,CURRENT_RAMP
3.641,5.0,7.283456802368164,-0.000163,23.369,1.1603,12.3794,24.0,CURRENT_RAMP
3.642,5.0,7.285457134246826,-0.011299,23.369,1.1603,12.3828,24.0,CURRENT_RAMP
3.643,5.0,7.287457466125488,-0.001002,23.369,1.1603,12.386199999999999,24.0,CURRENT_RAMP
3.644,5.0,7.28945779800415,0.00149,23.369,1.1603,12.3896,24.0,CURRENT_RAMP
3.645,5.0,7.2914581298828125,0.009532,23.369,1.1603,12.392999999999999,24.0,CURRENT_RAMP
3.646,5.0,7.293458461761475,-0.001103,23.369,1.1603,12.3964,24.0,CURRENT_RAMP
3.647,5.0,7.295459270477295,0.008545,23.369,1.1603,12.399799999999999,24.0,CURRENT_RAMP
3.648,5.0,7.297459602355957,0.003464,23.369,1.1603,12.4032,24.0,CURRENT_RAMP
3.649,5.0,7.299459934234619,0.002085,23.369,1.1603,12.4066,24.0,CURRENT_RAMP
3.65,5.0,7.301460266113281,7.8e-05,23.369,1.1603,12.41,24.0,CURRENT_RAMP
3.651,5.0,7.303460597991943,-0.006905,23.369,1.1603,12.4134,24.0,CURRENT_RAMP
3.652,5.0,7.3054609298706055,0.006729,23.369,1.1603,12.4168,24.0,CURRENT_RAMP
3.653,5.0,7.307461261749268,-0.001011,23.369,1.1603,12.4202,24.0,CURRENT_RAMP
3.654,5.0,7.309462070465088,0.002685,23.369,1.1603,12.423599999999999,24.0,CURRENT_RAMP
3.655,5.0,7.31146240234375,0.002362,23.369,1.1603,12.427,24.0,CURRENT_RAMP
3.656,5.0,7.313462734222412,-0.000342,23.369,1.1603,12.4304,24.0,CURRENT_RAMP
3.657,5.0,7.315463066101074,0.008597,23.369,1.1603,12.4338,24.0,CURRENT_RAMP
3.658,5.0,7.317463397979736,0.005239,23.369,1.1603,12.437199999999999,24.0,CURRENT_RAMP
3.659,5.0,7.319463729858398,-0.00625,23.369,1.1603,12.4406,24.0,CURRENT_RAMP
3.66,5.0,7.3214640617370605,0.008724,23.369,1.1603,12.444,24.0,CURRENT_RAMP
3.661,5.0,7.323464870452881,0.004791,23.369,1.1603,12.4474,24.0,CURRENT_RAMP
3.662,5.0,7.325465202331543,-0.002577,23.369,1.1603,12.4508,24.0,CURRENT_RAMP
3.663,5.0,7.327465534210205,-0.002264,23.369,1.1603,12.454199999999998,24.0,CURRENT_RAMP
3.664,5.0,7.329465866088867,0.001954,23.369,1.1603,12.4576,24.0,CURRENT_RAMP
3.665,5.0,7.331466197967529,-0.008928,23.369,1.1603,12.461,24.0,CURRENT_RAMP
3.666,5.0,7.333466529846191,0.003056,23.369,1.1603,12.4644,24.0,CURRENT_RAMP
3.667,5.0,7.3354668617248535,-0.006756,23.369,1.1603,12.467799999999999,24.0,CURRENT_RAMP
3.668,5.0,7.337467670440674,0.003315,23.369,1.1603,12.4712,24.0,CURRENT_RAMP
3.669,5.0,7.339468002319336,-0.004215,23.369,1.1603,12.4746,24.0,CURRENT_RAMP
3.67,5.0,7.341468334197998,-0.003747,23.369,1.1603,12.478,24.0,CURRENT_RAMP
3.671,5.0,7.34346866607666,0.002053,23.369,1.1603,12.481399999999999,24.0,CURRENT_RAMP
3.672,5.0,7.345468997955322,-0.003591,23.369,1.1603,12.4848,24.0,CURRENT_RAMP
3.673,5.0,7.347469329833984,-0.000841,23.369,1.1603,12.488199999999999,24.0,CURRENT_RAMP
3.674,5.0,7.3494696617126465,-0.010404,23.369,1.1603,12.4916,24.0,CURRENT_RAMP
3.675,5.0,7.351470470428467,-0.004674,23.369,1.1603,12.495,24.0,CURRENT_RAMP
3.676,5.0,7.353470802307129,0.002308,23.369,1.1603,12.4984,24.0,CURRENT_RAMP
3.677,5.0,7.355471134185791,-0.00401,23.369,1.1603,12.5018,24.0,CURRENT_RAMP
3.678,5.0,7.357471466064453,0.002029,23.369,1.1603,12.5052,24.0,CURRENT_RAMP
3.679,5.0,7.359471797943115,0.004734,23.369,1.1603,12.5086,24.0,CURRENT_RAMP
3.68,5.0,7.361472129821777,0.00029,23.369,1.1603,12.512,24.0,CURRENT_RAMP
3.681,5.0,7.3634724617004395,-0.000764,23.369,1.1603,12.5154,24.0,CURRENT_RAMP
3.682,5.0,7.36547327041626,-0.00851,23.369,1.1603,12.518799999999999,24.0,CURRENT_RAMP
3.683,5.0,7.367473602294922,-0.002753,23.369,1.1603,12.5222,24.0,CURRENT_RAMP
3.684,5.0,7.369473934173584,0.000729,23.369,1.1603,12.5256,24.0,CURRENT_RAMP
3.685,5.0,7.371474266052246,-0.002492,23.369,1.1603,12.529,24.0,CURRENT_RAMP
3.686,5.0,7.373474597930908,0.000423,23.369,1.1603,12.532399999999999,24.0,CURRENT_RAMP
3.687,5.0,7.37547492980957,-0.002253,23.369,1.1603,12.535799999999998,24.0,CURRENT_RAMP
3.688,5.0,7.377475261688232,0.005533,23.369,1.1603,12.539200000000001,24.0,CURRENT_RAMP
3.689,5.0,7.379476070404053,0.001701,23.369,1.1603,12.5426,24.0,CURRENT_RAMP
3.69,5.0,7.381476402282715,0.002085,23.369,1.1603,12.546,24.0,CURRENT_RAMP
3.691,5.0,7.383476734161377,0.007606,23.369,1.1603,12.549399999999999,24.0,CURRENT_RAMP
3.692,5.0,7.385477066040039,-0.003148,23.369,1.1603,12.5528,24.0,CURRENT_RAMP
3.693,5.0,7.387477397918701,-0.005772,23.369,1.1603,12.5562,24.0,CURRENT_RAMP
3.694,5.0,7.389477729797363,-0.007824,23.369,1.1603,12.5596,24.0,CURRENT_RAMP
3.695,5.0,7.391478061676025,-0.002372,23.369,1.1603,12.562999999999999,24.0,CURRENT_RAMP
3.696,5.0,7.393478870391846,0.002315,23.369,1.1603,12.5664,24.0,CURRENT_RAMP
3.697,5.0,7.395479202270508,-0.006425,23.369,1.1603,12.5698,24.0,CURRENT_RAMP
3.698,5.0,7.39747953414917,-0.001587,23.369,1.1603,12.5732,24.0,CURRENT_RAMP
3.699,5.0,7.399479866027832,0.002435,23.369,1.1603,12.5766,24.0,CURRENT_RAMP
3.7,5.0,7.401480197906494,0.014142,23.369,1.1603,12.58,24.0,CURRENT_RAMP
3.701,5.0,7.403480529785156,-0.001152,23.369,1.1603,12.5834,24.0,CURRENT_RAMP
3.702,5.0,7.405480861663818,-0.00204,23.369,1.1603,12.5868,24.0,CURRENT_RAMP
3.703,5.0,7.407481670379639,0.001521,23.369,1.1603,12.5902,24.0,CURRENT_RAMP
3.704,5.0,7.409482002258301,0.00363,23.296,1.1684,12.5936,24.0,CURRENT_RAMP
3.705,5.0,7.411482334136963,-0.009262,23.296,1.1684,12.597,24.0,CURRENT_RAMP
3.706,5.0,7.413482666015625,0.002253,23.296,1.1684,12.600399999999999,24.0,CURRENT_RAMP
3.707,5.0,7.415482997894287,0.006449,23.296,1.1684,12.6038,24.0,CURRENT_RAMP
3.708,5.0,7.417483329772949,0.000702,23.296,1.1684,12.6072,24.0,CURRENT_RAMP
3.709,5.0,7.419483661651611,0.004855,23.296,1.1684,12.6106,24.0,CURRENT_RAMP
3.71,5.0,7.421484470367432,0.004172,23.296,1.1684,12.613999999999999,24.0,CURRENT_RAMP
3.711,5.0,7.423484802246094,0.006551,23.296,1.1684,12.6174,24.0,CURRENT_RAMP
3.712,5.0,7.425485134124756,-0.005008,23.296,1.1684,12.620800000000001,24.0,CURRENT_RAMP
3.713,5.0,7.427485466003418,-0.002094,23.296,1.1684,12.6242,24.0,CURRENT_RAMP
3.714,5.0,7.42948579788208,-0.001286,23.296,1.1684,12.6276,24.0,CURRENT_RAMP
3.715,5.0,7.431486129760742,-0.007052,23.296,1.1684,12.630999999999998,24.0,CURRENT_RAMP
3.716,5.0,7.433486461639404,-0.012352,23.296,1.1684,12.634400000000001,24.0,CURRENT_RAMP
3.717,5.0,7.435487270355225,0.004695,23.296,1.1684,12.6378,24.0,CURRENT_RAMP
3.718,5.0,7.437487602233887,0.000868,23.296,1.1684,12.6412,24.0,CURRENT_RAMP
3.719,5.0,7.439487934112549,-0.004884,23.296,1.1684,12.644599999999999,24.0,CURRENT_RAMP
3.72,5.0,7.441488265991211,0.004417,23.296,1.1684,12.648,24.0,CURRENT_RAMP
3.721,5.0,7.443488597869873,0.007772,23.296,1.1684,12.6514,24.0,CURRENT_RAMP
3.722,5.0,7.445488929748535,0.001237,23.296,1.1684,12.6548,24.0,CURRENT_RAMP
3.723,5.0,7.447489261627197,0.004138,23.296,1.1684,12.658199999999999,24.0,CURRENT_RAMP
3.724,5.0,7.449490070343018,-0.003795,23.296,1.1684,12.6616,24.0,CURRENT_RAMP
3.725,5.0,7.45149040222168,-0.006804,23.296,1.1684,12.665,24.0,CURRENT_RAMP
3.726,5.0,7.453490734100342,0.003162,23.296,1.1684,12.6684,24.0,CURRENT_RAMP
3.727,5.0,7.455491065979004,0.001806,23.296,1.1684,12.6718,24.0,CURRENT_RAMP
3.728,5.0,7.457491397857666,0.005578,23.296,1.1684,12.6752,24.0,CURRENT_RAMP
3.729,5.0,7.459491729736328,0.012927,23.296,1.1684,12.6786,24.0,CURRENT_RAMP
3.73,5.0,7.46149206161499,-0.003896,23.296,1.1684,12.682,24.0,CURRENT_RAMP
3.731,5.0,7.4634928703308105,-0.006427,23.296,1.1684,12.6854,24.0,CURRENT_RAMP
3.732,5.0,7.465493202209473,-0.005202,23.296,1.1684,12.6888,24.0,CURRENT_RAMP
3.733,5.0,7.467493534088135,-0.003219,23.296,1.1684,12.6922,24.0,CURRENT_RAMP
3.734,5.0,7.469493865966797,-0.006808,23.296,1.1684,12.695599999999999,24.0,CURRENT_RAMP
3.735,5.0,7.471494197845459,-0.003753,23.296,1.1684,12.699,24.0,CURRENT_RAMP
3.736,5.0,7.473494529724121,-0.003336,23.296,1.1684,12.7024,24.0,CURRENT_RAMP
3.737,5.0,7.475494861602783,0.001326,23.296,1.1684,12.7058,24.0,CURRENT_RAMP
3.738,5.0,7.4774956703186035,0.009329,23.296,1.1684,12.7092,24.0,CURRENT_RAMP
3.739,5.0,7.479496002197266,0.000556,23.296,1.1684,12.7126,24.0,CURRENT_RAMP
3.74,5.0,7.481496334075928,-0.000831,23.296,1.1684,12.716000000000001,24.0,CURRENT_RAMP
3.741,5.0,7.48349666595459,0.001626,23.296,1.1684,12.7194,24.0,CURRENT_RAMP
3.742,5.0,7.485496997833252,0.002439,23.296,1.1684,12.7228,24.0,CURRENT_RAMP
3.743,5.0,7.487497329711914,0.007365,23.296,1.1684,12.726199999999999,24.0,CURRENT_RAMP
3.744,5.0,7.489497661590576,-0.000624,23.296,1.1684,12.7296,24.0,CURRENT_RAMP
3.745,5.0,7.4914984703063965,-0.000864,23.296,1.1684,12.733,24.0,CURRENT_RAMP
3.746,5.0,7.493498802185059,0.005379,23.296,1.1684,12.7364,24.0,CURRENT_RAMP
3.747,5.0,7.495499134063721,0.002224,23.296,1.1684,12.739799999999999,24.0,CURRENT_RAMP
3.748,5.0,7.497499465942383,-0.001679,23.296,1.1684,12.7432,24.0,CURRENT_RAMP
3.749,5.0,7.499499797821045,-0.004943,23.296,1.1684,12.7466,24.0,CURRENT_RAMP
3.75,5.0,7.501500129699707,2e-06,23.296,1.1684,12.75,24.0,CURRENT_RAMP
3.751,5.0,7.503500938415527,-0.004843,23.296,1.1684,12.7534,24.0,CURRENT_RAMP
3.752,5.0,7.5055012702941895,-0.000696,23.296,1.1684,12.756799999999998,24.0,CURRENT_RAMP
3.753,5.0,7.507501602172852,0.000221,23.296,1.1684,12.7602,24.0,CURRENT_RAMP
3.754,5.0,7.509501934051514,-0.000505,23.296,1.1684,12.7636,24.0,CURRENT_RAMP
3.755,5.0,7.511502265930176,0.006982,23.296,1.1684,12.767,24.0,CURRENT_RAMP
3.756,5.0,7.513502597808838,0.000797,23.296,1.1684,12.770399999999999,24.0,CURRENT_RAMP
3.757,5.0,7.5155029296875,-0.001474,23.296,1.1684,12.7738,24.0,CURRENT_RAMP
3.758,5.0,7.51750373840332,0.009407,23.296,1.1684,12.7772,24.0,CURRENT_RAMP
3.759,5.0,7.519504070281982,-0.006962,23.296,1.1684,12.7806,24.0,CURRENT_RAMP
3.76,5.0,7.5215044021606445,0.006443,23.296,1.1684,12.783999999999999,24.0,CURRENT_RAMP
3.761,5.0,7.523504734039307,0.001794,23.296,1.1684,12.7874,24.0,CURRENT_RAMP
3.762,5.0,7.525505065917969,-0.000184,23.296,1.1684,12.790799999999999,24.0,CURRENT_RAMP
3.763,5.0,7.527505397796631,0.010892,23.296,1.1684,12.7942,24.0,CURRENT_RAMP
3.764,5.0,7.529505729675293,0.000995,23.296,1.1684,12.7976,24.0,CURRENT_RAMP
3.765,5.0,7.531506538391113,0.000262,23.296,1.1684,12.801,24.0,CURRENT_RAMP
3.766,5.0,7.533506870269775,-0.00247,23.296,1.1684,12.8044,24.0,CURRENT_RAMP
3.767,5.0,7.5355072021484375,0.002932,23.296,1.1684,12.807799999999999,24.0,CURRENT_RAMP
3.768,5.0,7.5375075340271,-0.003508,23.296,1.1684,12.8112,24.0,CURRENT_RAMP
3.769,5.0,7.539507865905762,-0.001284,23.296,1.1684,12.8146,24.0,CURRENT_RAMP
3.77,5.0,7.541508197784424,0.006285,23.296,1.1684,12.818,24.0,CURRENT_RAMP
3.771,5.0,7.543508529663086,-0.002311,23.296,1.1684,12.821399999999999,24.0,CURRENT_RAMP
3.772,5.0,7.545509338378906,-0.008787,23.296,1.1684,12.8248,24.0,CURRENT_RAMP
3.773,5.0,7.547509670257568,0.007361,23.296,1.1684,12.8282,24.0,CURRENT_RAMP
3.774,5.0,7.5495100021362305,0.00677,23.296,1.1684,12.8316,24.0,CURRENT_RAMP
3.775,5.0,7.551510334014893,-0.002846,23.296,1.1684,12.834999999999999,24.0,CURRENT_RAMP
3.776,5.0,7.553510665893555,-0.008898,23.296,1.1684,12.838399999999998,24.0,CURRENT_RAMP
3.777,5.0,7.555510997772217,-0.008692,23.296,1.1684,12.841800000000001,24.0,CURRENT_RAMP
3.778,5.0,7.557511329650879,-0.007053,23.296,1.1684,12.8452,24.0,CURRENT_RAMP
3.779,5.0,7.559512138366699,-0.001259,23.296,1.1684,12.8486,24.0,CURRENT_RAMP
3.78,5.0,7.561512470245361,-0.000114,23.296,1.1684,12.851999999999999,24.0,CURRENT_RAMP
3.781,5.0,7.563512802124023,0.005454,23.296,1.1684,12.8554,24.0,CURRENT_RAMP
3.782,5.0,7.5655131340026855,0.001644,23.296,1.1684,12.8588,24.0,CURRENT_RAMP
3.783,5.0,7.567513465881348,0.008254,23.296,1.1684,12.8622,24.0,CURRENT_RAMP
3.784,5.0,7.56951379776001,0.001217,23.296,1.1684,12.865599999999999,24.0,CURRENT_RAMP
3.785,5.0,7.571514129638672,0.002522,23.296,1.1684,12.869,24.0,CURRENT_RAMP
3.786,5.0,7.573514938354492,0.000587,23.296,1.1684,12.872399999999999,24.0,CURRENT_RAMP
3.787,5.0,7.575515270233154,0.003609,23.296,1.1684,12.8758,24.0,CURRENT_RAMP
3.788,5.0,7.577515602111816,-0.000726,23.232,1.1786,12.879199999999999,24.0,CURRENT_RAMP
3.789,5.0,7.5795159339904785,-0.005983,23.232,1.1786,12.8826,24.0,CURRENT_RAMP
3.79,5.0,7.581516265869141,0.011301,23.232,1.1786,12.886,24.0,CURRENT_RAMP
3.791,5.0,7.583516597747803,-0.007345,23.232,1.1786,12.8894,24.0,CURRENT_RAMP
3.792,5.0,7.585516929626465,-0.016662,23.232,1.1786,12.8928,24.0,CURRENT_RAMP
3.793,5.0,7.587517738342285,-0.00303,23.232,1.1786,12.8962,24.0,CURRENT_RAMP
3.794,5.0,7.589518070220947,-0.001319,23.232,1.1786,12.8996,24.0,CURRENT_RAMP
3.795,5.0,7.591518402099609,0.004345,23.232,1.1786,12.902999999999999,24.0,CURRENT_RAMP
3.796,5.0,7.5935187339782715,0.00346,23.232,1.1786,12.9064,24.0,CURRENT_RAMP
3.797,5.0,7.595519065856934,-0.004274,23.232,1.1786,12.9098,24.0,CURRENT_RAMP
3.798,5.0,7.597519397735596,-0.002787,23.232,1.1786,12.9132,24.0,CURRENT_RAMP
3.799,5.0,7.599519729614258,0.003927,23.232,1.1786,12.916599999999999,24.0,CURRENT_RAMP
3.8,5.0,7.601520538330078,-0.003337,23.232,1.1786,12.92,24.0,CURRENT_RAMP
3.801,5.0,7.60352087020874,-0.005161,23.232,1.1786,12.9234,24.0,CURRENT_RAMP
3.802,5.0,7.605521202087402,0.006068,23.232,1.1786,12.9268,24.0,CURRENT_RAMP
3.803,5.0,7.6075215339660645,0.003199,23.232,1.1786,12.9302,24.0,CURRENT_RAMP
3.804,5.0,7.609521865844727,0.011376,23.232,1.1786,12.933599999999998,24.0,CURRENT_RAMP
3.805,5.0,7.611522197723389,-0.006089,23.232,1.1786,12.937,24.0,CURRENT_RAMP
3.806,5.0,7.613522529602051,0.002903,23.232,1.1786,12.9404,24.0,CURRENT_RAMP
3.807,5.0,7.615523338317871,-0.001903,23.232,1.1786,12.9438,24.0,CURRENT_RAMP
3.808,5.0,7.617523670196533,0.002796,23.232,1.1786,12.947199999999999,24.0,CURRENT_RAMP
3.809,5.0,7.619524002075195,-0.00112,23.232,1.1786,12.9506,24.0,CURRENT_RAMP
3.81,5.0,7.621524333953857,-0.001545,23.232,1.1786,12.954,24.0,CURRENT_RAMP
3.811,5.0,7.6235246658325195,-0.004519,23.232,1.1786,12.9574,24.0,CURRENT_RAMP
3.812,5.0,7.625524997711182,0.007036,23.232,1.1786,12.960799999999999,24.0,CURRENT_RAMP
3.813,5.0,7.627525329589844,0.004538,23.232,1.1786,12.9642,24.0,CURRENT_RAMP
3.814,5.0,7.629526138305664,0.004614,23.232,1.1786,12.9676,24.0,CURRENT_RAMP
3.815,5.0,7.631526470184326,-0.008238,23.232,1.1786,12.971,24.0,CURRENT_RAMP
3.816,5.0,7.633526802062988,-0.000242,23.232,1.1786,12.9744,24.0,CURRENT_RAMP
3.817,5.0,7.63552713394165,-0.00338,23.232,1.1786,12.9778,24.0,CURRENT_RAMP
3.818,5.0,7.6375274658203125,-0.007481,23.232,1.1786,12.9812,24.0,CURRENT_RAMP
3.819,5.0,7.639527797698975,0.001235,23.232,1.1786,12.9846,24.0,CURRENT_RAMP
3.82,5.0,7.641528129577637,0.004001,23.232,1.1786,12.988,24.0,CURRENT_RAMP
3.821,5.0,7.643528938293457,-0.002122,23.232,1.1786,12.9914,24.0,CURRENT_RAMP
3.822,5.0,7.645529270172119,-0.004399,23.232,1.1786,12.9948,24.0,CURRENT_RAMP
3.823,5.0,7.647529602050781,-0.006069,23.232,1.1786,12.998199999999999,24.0,CURRENT_RAMP
3.824,5.0,7.649529933929443,-0.001356,23.232,1.1786,13.0016,24.0,CURRENT_RAMP
3.825,5.0,7.6515302658081055,0.007221,23.232,1.1786,13.005,24.0,CURRENT_RAMP
3.826,5.0,7.653530597686768,0.004338,23.232,1.1786,13.0084,24.0,CURRENT_RAMP
3.827,5.0,7.65553092956543,0.000983,23.232,1.1786,13.0118,24.0,CURRENT_RAMP
3.828,5.0,7.65753173828125,0.006062,23.232,1.1786,13.015199999999998,24.0,CURRENT_RAMP
3.829,5.0,7.659532070159912,0.006219,23.232,1.1786,13.018600000000001,24.0,CURRENT_RAMP
3.83,5.0,7.661532402038574,0.002984,23.232,1.1786,13.022,24.0,CURRENT_RAMP
3.831,5.0,7.663532733917236,0.003364,23.232,1.1786,13.0254,24.0,CURRENT_RAMP
3.832,5.0,7.665533065795898,-0.003154,23.232,1.1786,13.028799999999999,24.0,CURRENT_RAMP
3.833,5.0,7.6675333976745605,-0.001955,23.232,1.1786,13.0322,24.0,CURRENT_RAMP
3.834,5.0,7.669533729553223,-0.001164,23.232,1.1786,13.0356,24.0,CURRENT_RAMP
3.835,5.0,7.671534538269043,0.006632,23.232,1.1786,13.039,24.0,CURRENT_RAMP
3.836,5.0,7.673534870147705,-0.00304,23.232,1.1786,13.042399999999999,24.0,CURRENT_RAMP
3.837,5.0,7.675535202026367,-0.003709,23.232,1.1786,13.0458,24.0,CURRENT_RAMP
3.838,5.0,7.677535533905029,-0.003241,23.232,1.1786,13.0492,24.0,CURRENT_RAMP
3.839,5.0,7.679535865783691,-0.000771,23.232,1.1786,13.0526,24.0,CURRENT_RAMP
3.84,5.0,7.6815361976623535,-0.002489,23.232,1.1786,13.056,24.0,CURRENT_RAMP
3.841,5.0,7.683536529541016,-0.003087,23.232,1.1786,13.0594,24.0,CURRENT_RAMP
3.842,5.0,7.685537338256836,0.001543,23.232,1.1786,13.0628,24.0,CURRENT_RAMP
3.843,5.0,7.687537670135498,0.001021,23.232,1.1786,13.0662,24.0,CURRENT_RAMP
3.844,5.0,7.68953800201416,-0.007145,23.232,1.1786,13.0696,24.0,CURRENT_RAMP
3.845,5.0,7.691538333892822,-0.003537,23.232,1.1786,13.073,24.0,CURRENT_RAMP
3.846,5.0,7.693538665771484,-0.000456,23.232,1.1786,13.0764,24.0,CURRENT_RAMP
3.847,5.0,7.6955389976501465,0.003531,23.232,1.1786,13.079799999999999,24.0,CURRENT_RAMP
3.848,5.0,7.697539329528809,0.000964,23.232,1.1786,13.0832,24.0,CURRENT_RAMP
3.849,5.0,7.699540138244629,-0.001991,23.232,1.1786,13.0866,24.0,CURRENT_RAMP
3.85,5.0,7.701540470123291,0.002403,23.232,1.1786,13.09,24.0,CURRENT_RAMP
3.851,5.0,7.703540802001953,-0.003312,23.232,1.1786,13.093399999999999,24.0,CURRENT_RAMP
